Unnamed: 0,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
131938,Shot Chart Detail,21500823,402,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,0,45,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160221,DET,NOP
131939,Shot Chart Detail,21500841,8,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,10,53,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-124,165,1,0,20160223,WAS,NOP
131940,Shot Chart Detail,21500841,15,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,10,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4,159,1,1,20160223,WAS,NOP
131941,Shot Chart Detail,21500841,21,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,9,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-6,159,1,0,20160223,WAS,NOP
131942,Shot Chart Detail,21500841,158,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,10,28,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-19,80,1,0,20160223,WAS,NOP
131943,Shot Chart Detail,21500841,308,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,11,47,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-24,46,1,0,20160223,WAS,NOP
131944,Shot Chart Detail,21500857,55,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,5,25,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,8,1,1,20160225,NOP,OKC
131945,Shot Chart Detail,21500857,181,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,7,44,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,38,1,0,20160225,NOP,OKC
131946,Shot Chart Detail,21500857,323,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,9,28,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20160225,NOP,OKC
131947,Shot Chart Detail,21500870,30,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,8,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-122,151,1,0,20160227,NOP,MIN
131948,Shot Chart Detail,21500870,284,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,10,52,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,20,90,1,0,20160227,NOP,MIN
131949,Shot Chart Detail,21500901,66,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,5,9,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,12,85,1,1,20160302,HOU,NOP
131950,Shot Chart Detail,21500901,230,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,4,46,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,38,-5,1,0,20160302,HOU,NOP
131951,Shot Chart Detail,21500901,420,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,0,51,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,8,1,0,20160302,HOU,NOP
131952,Shot Chart Detail,21500901,424,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,0,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-94,134,1,0,20160302,HOU,NOP
131953,Shot Chart Detail,21500901,442,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,0,1,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160302,HOU,NOP
131954,Shot Chart Detail,21501053,293,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,0,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,15,78,131,1,0,20160322,NOP,MIA
131955,Shot Chart Detail,21501053,558,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,0,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,5,1,0,20160322,NOP,MIA
131956,Shot Chart Detail,21501053,452,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,0,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,1,20160322,NOP,MIA
131957,Shot Chart Detail,21501053,597,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,0,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,166,21,1,0,20160322,NOP,MIA
131958,Shot Chart Detail,21501068,11,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,11,4,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-35,65,1,1,20160324,IND,NOP
131959,Shot Chart Detail,21501068,15,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,10,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-117,169,1,1,20160324,IND,NOP
131960,Shot Chart Detail,21501068,22,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,9,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,141,141,1,0,20160324,IND,NOP
131961,Shot Chart Detail,21501068,27,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,8,46,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-97,160,1,0,20160324,IND,NOP
131962,Shot Chart Detail,21501068,35,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,7,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160324,IND,NOP
131963,Shot Chart Detail,21501068,38,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,7,4,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,57,1,0,20160324,IND,NOP
131964,Shot Chart Detail,21501068,53,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,5,36,Missed Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,97,16,1,0,20160324,IND,NOP
131965,Shot Chart Detail,21501068,71,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,3,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,4,195,1,0,20160324,IND,NOP
131966,Shot Chart Detail,21501068,124,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,10,1,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,125,149,1,1,20160324,IND,NOP
131967,Shot Chart Detail,21501068,134,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,9,1,Missed Shot,Hook Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,115,-6,1,0,20160324,IND,NOP
131968,Shot Chart Detail,21501068,154,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,6,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,94,169,1,1,20160324,IND,NOP
131969,Shot Chart Detail,21501068,161,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,6,23,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-6,1,1,20160324,IND,NOP
131970,Shot Chart Detail,21501068,184,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,4,47,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,1,95,1,0,20160324,IND,NOP
131971,Shot Chart Detail,21501068,199,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,3,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,114,159,1,0,20160324,IND,NOP
131972,Shot Chart Detail,21501068,236,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,11,17,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,27,51,1,1,20160324,IND,NOP
131973,Shot Chart Detail,21501068,245,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,9,31,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160324,IND,NOP
131974,Shot Chart Detail,21501068,294,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,4,35,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,60,16,1,0,20160324,IND,NOP
131975,Shot Chart Detail,21501068,297,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,4,27,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,7,1,1,20160324,IND,NOP
131976,Shot Chart Detail,21501068,308,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,2,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,66,159,1,1,20160324,IND,NOP
131977,Shot Chart Detail,21501068,324,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,1,32,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-32,46,1,0,20160324,IND,NOP
131978,Shot Chart Detail,21501084,2,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,11,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,19,144,1,0,20160326,NOP,TOR
131979,Shot Chart Detail,21501084,26,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,7,49,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,69,141,1,0,20160326,NOP,TOR
131980,Shot Chart Detail,21501084,32,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,6,40,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-78,43,1,0,20160326,NOP,TOR
131981,Shot Chart Detail,21501084,36,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,6,18,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,56,8,1,0,20160326,NOP,TOR
131982,Shot Chart Detail,21501084,177,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,3,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,3,1,1,20160326,NOP,TOR
131983,Shot Chart Detail,21501084,182,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,2,27,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,51,72,1,0,20160326,NOP,TOR
131984,Shot Chart Detail,21501084,220,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,10,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,28,1,0,20160326,NOP,TOR
131985,Shot Chart Detail,21501084,229,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,9,21,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-161,8,1,0,20160326,NOP,TOR
131986,Shot Chart Detail,21501084,439,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,3,34,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,11,1,1,20160326,NOP,TOR
131987,Shot Chart Detail,21501084,447,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,3,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,17,174,1,1,20160326,NOP,TOR
131988,Shot Chart Detail,21501102,3,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,11,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-91,169,1,1,20160328,NOP,NYK
131989,Shot Chart Detail,21501102,13,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,9,55,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,115,169,1,0,20160328,NOP,NYK
131990,Shot Chart Detail,21501102,41,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,7,10,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,63,46,1,1,20160328,NOP,NYK
131991,Shot Chart Detail,21501102,60,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,4,26,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,11,1,1,20160328,NOP,NYK
131992,Shot Chart Detail,21501102,189,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,4,58,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-153,70,1,0,20160328,NOP,NYK
131993,Shot Chart Detail,21501102,240,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,0,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,48,178,1,1,20160328,NOP,NYK
131994,Shot Chart Detail,21501102,256,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,11,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,60,164,1,0,20160328,NOP,NYK
131995,Shot Chart Detail,21501102,288,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,8,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-4,47,1,0,20160328,NOP,NYK
131996,Shot Chart Detail,21501102,300,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,6,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,60,174,1,0,20160328,NOP,NYK
131997,Shot Chart Detail,21501102,438,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,5,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,37,90,1,0,20160328,NOP,NYK
131998,Shot Chart Detail,21501102,466,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,3,21,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,16,1,0,20160328,NOP,NYK
131999,Shot Chart Detail,21501118,2,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,11,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,3,1,1,20160330,SAS,NOP
132000,Shot Chart Detail,21501118,13,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,10,9,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,140,72,1,0,20160330,SAS,NOP
132001,Shot Chart Detail,21501118,19,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,9,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-142,105,1,0,20160330,SAS,NOP
132002,Shot Chart Detail,21501118,76,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,3,26,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,137,126,1,1,20160330,SAS,NOP
132003,Shot Chart Detail,21501118,81,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,3,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,146,80,1,1,20160330,SAS,NOP
132004,Shot Chart Detail,21501118,84,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,2,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,6,205,1,1,20160330,SAS,NOP
132005,Shot Chart Detail,21501118,155,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,6,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,171,16,1,0,20160330,SAS,NOP
132006,Shot Chart Detail,21501118,157,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,6,25,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-58,16,1,0,20160330,SAS,NOP
132007,Shot Chart Detail,21501118,173,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,5,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,133,154,1,0,20160330,SAS,NOP
132008,Shot Chart Detail,21501118,189,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,4,24,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,46,61,1,0,20160330,SAS,NOP
132009,Shot Chart Detail,21501118,196,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,3,17,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,33,65,1,0,20160330,SAS,NOP
132010,Shot Chart Detail,21501118,210,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,2,26,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-6,65,1,0,20160330,SAS,NOP
132011,Shot Chart Detail,21501118,254,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,10,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-102,149,1,0,20160330,SAS,NOP
132012,Shot Chart Detail,21501118,264,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,8,21,Missed Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,26,1,0,20160330,SAS,NOP
132013,Shot Chart Detail,21501118,312,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,3,49,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,26,1,0,20160330,SAS,NOP
132014,Shot Chart Detail,21501118,430,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,3,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160330,SAS,NOP
132015,Shot Chart Detail,21501118,437,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,2,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,16,1,1,20160330,SAS,NOP
132016,Shot Chart Detail,21501118,453,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,1,20,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,13,1,1,20160330,SAS,NOP
132017,Shot Chart Detail,21501118,466,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,0,17,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160330,SAS,NOP
132018,Shot Chart Detail,21501125,94,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,2,34,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160331,NOP,DEN
132019,Shot Chart Detail,21501125,99,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,1,15,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-114,23,1,1,20160331,NOP,DEN
132020,Shot Chart Detail,21501125,156,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,8,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,0,20160331,NOP,DEN
132021,Shot Chart Detail,21501125,164,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,7,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,12,33,1,1,20160331,NOP,DEN
132022,Shot Chart Detail,21501125,194,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,4,27,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160331,NOP,DEN
132023,Shot Chart Detail,21501125,311,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,3,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,42,47,1,0,20160331,NOP,DEN
132024,Shot Chart Detail,21501125,336,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,1,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,1,190,1,0,20160331,NOP,DEN
132025,Shot Chart Detail,21501143,74,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,4,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,135,111,1,1,20160403,BKN,NOP
132026,Shot Chart Detail,21501143,78,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,3,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160403,BKN,NOP
132027,Shot Chart Detail,21501143,149,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,10,20,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-42,36,1,0,20160403,BKN,NOP
132028,Shot Chart Detail,21501143,163,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,8,34,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160403,BKN,NOP
132029,Shot Chart Detail,21501143,175,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,6,48,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,19,70,1,1,20160403,BKN,NOP
132030,Shot Chart Detail,21501143,268,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,10,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,12,193,1,0,20160403,BKN,NOP
132031,Shot Chart Detail,21501143,299,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,7,8,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,3,1,1,20160403,BKN,NOP
132032,Shot Chart Detail,21501143,468,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,3,37,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160403,BKN,NOP
132033,Shot Chart Detail,21501143,475,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,4,2,48,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20160403,BKN,NOP
132034,Shot Chart Detail,21501154,6,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,11,20,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-86,7,1,1,20160405,PHI,NOP
132035,Shot Chart Detail,21501154,18,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,9,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,94,139,1,1,20160405,PHI,NOP
132036,Shot Chart Detail,21501154,21,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,9,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-47,178,1,0,20160405,PHI,NOP
132037,Shot Chart Detail,21501154,50,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,6,5,Made Shot,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-94,16,1,1,20160405,PHI,NOP
132038,Shot Chart Detail,21501154,53,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,5,34,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,0,20160405,PHI,NOP
132039,Shot Chart Detail,21501154,175,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,5,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-56,38,1,0,20160405,PHI,NOP
132040,Shot Chart Detail,21501154,185,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,2,3,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-65,149,1,0,20160405,PHI,NOP
132041,Shot Chart Detail,21501154,234,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,11,20,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-81,33,1,1,20160405,PHI,NOP
132042,Shot Chart Detail,21501154,240,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,10,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,91,100,1,1,20160405,PHI,NOP
132043,Shot Chart Detail,21501154,259,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,8,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-12,134,1,0,20160405,PHI,NOP
132044,Shot Chart Detail,21501154,308,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,3,53,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,1,20160405,PHI,NOP
132045,Shot Chart Detail,21501154,319,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,3,2,21,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,0,20160405,PHI,NOP
132046,Shot Chart Detail,21501168,4,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,11,25,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,87,178,1,0,20160406,BOS,NOP
132047,Shot Chart Detail,21501168,12,201582,Alexis Ajinca,1610612740,New Orleans Pelicans,1,10,32,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-37,100,1,1,20160406,BOS,NOP
